text@gkarzev1986m	@gkarzev1986m	945.85	946.32	баленьсьягА //
text@gkarzev1986m	@gkarzev1986m	947.76	948.26	так говорят?
text@gkarzev1986m	@gkarzev1986m	948.95	950.62	баленьягА / как баба яга //
text@gkarzev1986m	@gkarzev1986m	950.93	951.53	баленьсьягА //
text@gkarzev1986m	@gkarzev1986m	958.93	960.27	знал как правильно #смеется#
text@gkarzev1986m	@gkarzev1986m	997.58	1011.14	может быть наоборот на самом деле / вот типа человек модный кстати это не значит что он стильный // вот мой любимый пример яна рудковская у которой куча денег она тратит это все на шмот но она вообще не имеет никакого отношения к стилю в принципе // просто типа я богачка //
text@gkarzev1986m	@gkarzev1986m	1012.89	1022.41	да / я / это мой один из любимых персонажей в пла... / я ее уважаю как про / но я не могу сказть что она стильная / как специалист / приветики / ну то есть это не хейт это / критика //
text@gkarzev1986m	@gkarzev1986m	1023.23	1025.88	факт #смеется# да / ну на мой субъективный взгляд //
text@gkarzev1986m	@gkarzev1986m	1062.67	1063.3	я не верю в это //
words@smez1983m	@smez1983m	737.0	737.45	слушайте
words@smez1983m	@smez1983m	737.68	737.906	ну
words@smez1983m	@smez1983m	737.906	738.132	смотри
words@smez1983m	@smez1983m	738.132	738.358	/
words@smez1983m	@smez1983m	738.358	738.584	вот
words@smez1983m	@smez1983m	738.584	738.81	опять-таки
words@smez1983m	@smez1983m	739.065	739.145	ты
words@smez1983m	@smez1983m	739.145	739.225	/
words@smez1983m	@smez1983m	739.225	739.305	/
words@smez1983m	@smez1983m	740.225	740.478	креативный
words@smez1983m	@smez1983m	740.478	740.731	директор
words@smez1983m	@smez1983m	740.731	740.984	дома
words@smez1983m	@smez1983m	740.984	741.237	моды
words@smez1983m	@smez1983m	741.237	741.49	который
words@smez1983m	@smez1983m	741.49	741.743	про...
words@smez1983m	@smez1983m	741.743	741.996	делает
words@smez1983m	@smez1983m	741.996	742.249	женские
words@smez1983m	@smez1983m	742.249	742.502	вещи
words@smez1983m	@smez1983m	742.502	742.755	/
words@smez1983m	@smez1983m	742.755	743.015	/
words@smez1983m	@smez1983m	744.685	744.89	просто
words@smez1983m	@smez1983m	744.89	745.095	нет
words@smez1983m	@smez1983m	745.095	745.3	/
words@smez1983m	@smez1983m	745.3	745.505	я
words@smez1983m	@smez1983m	745.505	745.71	имею
words@smez1983m	@smez1983m	745.71	745.915	ввиду
words@smez1983m	@smez1983m	745.915	746.12	ввиду
words@smez1983m	@smez1983m	746.12	746.325	что
words@smez1983m	@smez1983m	746.325	746.53	/
words@smez1983m	@smez1983m	746.53	746.735	э
words@smez1983m	@smez1983m	746.735	746.94	а
words@smez1983m	@smez1983m	746.94	747.145	/
words@smez1983m	@smez1983m	747.145	747.35	экономически
words@smez1983m	@smez1983m	747.35	747.555	/
words@smez1983m	@smez1983m	747.555	747.76	э
words@smez1983m	@smez1983m	747.76	747.965	/
words@smez1983m	@smez1983m	747.965	748.17	даже
words@smez1983m	@smez1983m	748.17	748.375	/
words@smez1983m	@smez1983m	748.375	748.595	аа
words@smez1983m	@smez1983m	748.61	749.99	#нрзб#
words@smez1983m	@smez1983m	750.08	750.375	логичнее
words@smez1983m	@smez1983m	750.375	750.67	делать
words@smez1983m	@smez1983m	750.67	750.965	что-то
words@smez1983m	@smez1983m	750.965	751.26	для
words@smez1983m	@smez1983m	751.26	751.555	женщин
words@smez1983m	@smez1983m	751.555	751.85	/
words@smez1983m	@smez1983m	751.85	752.145	потому
words@smez1983m	@smez1983m	752.145	752.44	что
